종목코드,종목명,시장구분,소속부,종가,대비,등락률,시가,고가,저가,거래량,거래대금,시가총액,상장주식수
"950190","미투젠","KOSDAQ","외국기업(소속부없음)","13650","500","3.80","13250","13750","13250","54375","734315400","185365525800","13579892"
"155900","바다로19호","KOSPI",,"3265","10","0.31","3255","3280","3240","9492","30918180","49628013060","15200004"
"206640","바디텍메드","KOSDAQ","우량기업부","9630","400","4.33","9410","9790","9390","59191","567760450","226175572800","23486560"
"018700","바른손","KOSDAQ","중견기업부","2285","65","2.93","2245","2325","2245","115622","264883895","80248644745","35119757"
"035620","바른손이앤에이","KOSDAQ","중견기업부","803","13","1.65","805","818","802","84273","68258077","59775059025","74439675"
"064520","바른전자","KOSDAQ","투자주의환기종목(소속부없음)","6260","320","5.39","6100","6600","5700","184376","1141653580","57955305360","9258036"
"354390","바스칸바이오제약","KONEX","일반기업부","6940","-450","-6.09","8450","8450","6300","405","3364020","48706634180","7018247"
"053030","바이넥스","KOSDAQ","우량기업부","11150","750","7.21","10700","11150","10650","136297","1493234650","354135685200","31761048"
"301300","바이브컴퍼니","KOSDAQ","기술성장기업부","17850","850","5.00","17450","18250","17450","13256","236567250","99888243000","5595980"
"064550","바이오니아","KOSDAQ","우량기업부","24750","1550","6.68","23550","24900","23550","299506","7291635300","638804702250","25810291"
"314930","바이오다인","KOSDAQ","기술성장기업부","17950","-50","-0.28","18050","18400","17500","77730","1390089000","110719100250","6168195"
"208710","바이오로그디바이스","KOSDAQ","벤처기업부","1135","-50","-4.22","1170","1185","1075","8252013","9378793380","47958808695","42254457"
"086820","바이오솔루션","KOSDAQ","기술성장기업부","12200","450","3.83","11850","12300","11800","10686","128839100","99349797200","8143426"
"038460","바이오스마트","KOSDAQ","우량기업부","3165","125","4.11","3060","3180","3060","30002","94218215","63577887000","20087800"
"281310","바이오시네틱스","KONEX","일반기업부","7600","0","0.00","0","0","0","0","0","20146764000","2650890"
"251120","바이오에프디엔씨","KOSDAQ","기술성장기업부","14600","300","2.10","14750","14900","14500","20175","295682250","126957220000","8695700"
"266470","바이오인프라생명과학","KONEX","일반기업부","1475","-65","-4.22","1470","1540","1420","2800","4133570","20807599325","14106847"
"086040","바이오톡스텍","KOSDAQ","벤처기업부","7480","550","7.94","7020","7700","7020","641156","4780102900","109710080040","14667123"
"199290","바이오프로테크","KONEX","일반기업부","1000","-25","-2.44","1000","1000","1000","179","179000","14465398000","14465398"
"099430","바이오플러스","KOSDAQ","벤처기업부","26350","1550","6.25","25300","26500","25300","126010","3260866050","381619566600","14482716"
"032980","바이온","KOSDAQ","중견기업부","905","35","4.02","870","911","870","32027","28528175","31035870900","34293780"
"222160","바이옵트로","KOSDAQ","기술성장기업부","4240","60","1.44","4230","4445","4180","36608","157330055","34529991840","8143866"
"308080","바이젠셀","KOSDAQ","기술성장기업부","8800","60","0.69","8710","9250","8490","3211267","28419081520","167253328000","19006060"
"043150","바텍","KOSDAQ","우량기업부","29900","750","2.57","29900","30150","29700","11225","335063800","444142254400","14854256"
"323990","박셀바이오","KOSDAQ","기술성장기업부","38950","1900","5.13","37550","39450","37550","300729","11643689250","592935850000","15223000"
"003610","방림","KOSPI",,"5780","350","6.45","5500","5850","5450","717634","4080374040","244575440200","42314090"
"267790","배럴","KOSDAQ","중견기업부","5500","110","2.04","5600","5600","5430","20975","115768050","43370250000","7885500"
"001340","백광산업","KOSPI",,"3995","105","2.70","3950","4065","3950","153363","615452515","179449035965","44918407"
"046310","백금T&A","KOSDAQ","중견기업부","2270","120","5.58","2170","2350","2170","61422","137787030","37270315070","16418641"
"035150","백산","KOSPI",,"8600","490","6.04","8330","8620","8300","192043","1629098850","209281000000","24335000"
"066410","버킷스튜디오","KOSDAQ","중견기업부","1130","75","7.11","1080","1215","1080","12444950","14339310820","87602174240","77524048"
"002410","범양건영","KOSPI",,"3145","260","9.01","2925","3165","2925","513587","1592494195","78096583390","24831982"
"382900","범한퓨얼셀","KOSDAQ","벤처기업부","27000","750","2.86","26850","27450","26750","119310","3233253200","236547000000","8761000"
"206400","베노홀딩스","KOSDAQ","벤처기업부","2815","5","0.18","2815","2965","2815","64578","185810300","81167740965","28834011"
"019010","베뉴지","KOSDAQ","중견기업부","2190","70","3.30","2120","2220","2120","120928","262214770","105558000000","48200000"
"322190","베른","KONEX","일반기업부","507","64","14.45","507","507","507","1","507","4525074879","8925197"
"177350","베셀","KOSDAQ","중견기업부","4825","260","5.70","4700","4880","4605","122358","585680875","59800056050","12393794"
"299910","베스파","KOSDAQ","관리종목(소속부없음)","3165","0","0.00","0","0","0","0","0","25974889140","8206916"
"096300","베트남개발1","KOSPI",,"293","-18","-5.79","306","323","286","101457698","30711072265","40340301823","137680211"
"007210","벽산","KOSPI",,"2020","285","16.43","1760","2250","1760","11903409","25023455080","138491200000","68560000"
"225530","보광산업","KOSDAQ","우량기업부","5450","130","2.44","5410","5480","5390","22822","124149220","198046062150","36338727"
"250000","보라티알","KOSDAQ","중견기업부","10100","420","4.34","9920","10200","9770","44382","443257380","68182403300","6750733"
"002760","보락","KOSPI",,"1375","15","1.10","1365","1500","1360","832446","1176278960","82362500000","59900000"
"003850","보령","KOSPI",,"9660","450","4.89","9400","9730","9310","587975","5623130100","663545400000","68690000"
"310210","보로노이","KOSDAQ","기술성장기업부","21700","1300","6.37","21000","22200","20850","131034","2839550150","274458757300","12647869"
"006910","보성파워텍","KOSDAQ","중견기업부","3955","155","4.08","3885","3970","3865","741486","2910394555","194308453920","49129824"
"000890","보해양조","KOSPI",,"614","17","2.85","606","618","604","304863","186650962","85419759206","139120129"
"226340","본느","KOSDAQ","중견기업부","1325","70","5.58","1295","1340","1285","41745","54783125","40676964700","30699596"
"206950","볼빅","KONEX","일반기업부","3205","0","0.00","0","0","0","0","0","16923752510","5280422"
"003000","부광약품","KOSPI",,"7180","380","5.59","6900","7240","6830","288246","2046446440","510232691820","71063049"
"001270","부국증권","KOSPI",,"21650","-50","-0.23","21300","21900","21300","1209","26004250","224508031900","10369886"
"001275","부국증권우","KOSPI",,"19400","100","0.52","19300","19450","19300","686","13297500","58200000000","3000000"
"026940","부국철강","KOSPI",,"3085","90","3.01","3020","3115","3020","88801","272713985","61700000000","20000000"
"014470","부방","KOSDAQ","중견기업부","1505","80","5.61","1470","1520","1440","119464","178304225","90378651300","60052260"
"011390","부산산업","KOSPI",,"62300","2300","3.83","60100","63900","60100","5205","319512900","65788800000","1056000"
"005030","부산주공","KOSPI",,"708","4","0.57","727","727","704","395120","281681063","51633723504","72928988"
"008470","부스타","KOSDAQ","우량기업부","5170","110","2.17","5100","5210","5100","12296","63251310","43452816000","8404800"
"338220","뷰노","KOSDAQ","기술성장기업부","5390","320","6.31","5170","5560","5110","32922","176638220","61336345840","11379656"
"100120","뷰웍스","KOSDAQ","우량기업부","32000","1200","3.90","30900","32200","30900","20376","647593700","320059680000","10001865"
"337930","브랜드엑스코퍼레이션","KOSDAQ","우량기업부","4760","60","1.28","4800","4850","4735","60400","289319150","140764700160","29572416"
"099390","브레인즈컴퍼니","KOSDAQ","벤처기업부","6700","300","4.69","6450","6760","6370","33647","222434110","54995496100","8208283"
"064480","브리지텍","KOSDAQ","벤처기업부","3985","110","2.84","3880","3995","3880","30498","119863125","47630712500","11952500"
"288330","브릿지바이오테라퓨틱스","KOSDAQ","기술성장기업부","8200","380","4.86","8080","8440","7750","41410","335477290","163150685000","19896425"
"365900","브이씨","KOSDAQ","벤처기업부","6740","470","7.50","6300","6740","6300","31065","204130340","49271422000","7310300"
"251630","브이원텍","KOSDAQ","벤처기업부","6140","380","6.60","5850","6140","5850","35310","212712970","93055261200","15155580"
"018290","브이티지엠피","KOSDAQ","우량기업부","5010","60","1.21","4965","5020","4960","78189","390588120","172764303930","34483893"
"044480","블루베리 NFT","KOSDAQ","중견기업부","1185","25","2.16","1170","1255","1170","269193","326156930","38327617485","32343981"
"033560","블루콤","KOSDAQ","벤처기업부","3940","225","6.06","3810","4165","3795","403071","1590996670","67374000000","17100000"
"191600","블루탑","KONEX","일반기업부","12000","-400","-3.23","10550","12000","10550","2","22550","34200000000","2850000"
"369370","블리츠웨이","KOSDAQ","벤처기업부","2175","75","3.57","2110","2200","2085","41647","88652640","91261299150","41959218"
"126340","비나텍","KOSDAQ","벤처기업부","41350","1250","3.12","41350","42300","41000","22121","924075650","226112633700","5468262"
"121800","비덴트","KOSDAQ","벤처기업부","4310","495","12.98","3900","4575","3900","9132283","39250642810","237437313840","55089864"
"148140","비디아이","KOSDAQ","관리종목(소속부없음)","640","0","0.00","0","0","0","0","0","27653546880","43208667"
"082800","비보존 헬스케어","KOSDAQ","관리종목(소속부없음)","721","48","7.13","673","735","673","846007","602997763","168744734067","234042627"
"318410","비비씨","KOSDAQ","중견기업부","8620","250","2.99","8390","8630","8390","10027","85445260","47886194660","5555243"
"002070","비비안","KOSPI",,"1280","90","7.56","1200","1295","1200","130630","162113160","38136307200","29793990"
"100220","비상교육","KOSPI",,"5850","-30","-0.51","5810","5940","5800","19298","113539390","76030934850","12996741"
"146320","비씨엔씨","KOSDAQ","벤처기업부","15700","650","4.32","15300","15750","15050","134818","2100731200","194176391100","12367923"
"200780","비씨월드제약","KOSDAQ","벤처기업부","6660","260","4.06","6440","7350","6440","70681","487585600","59223277440","8892384"
"141000","비아트론","KOSDAQ","우량기업부","7800","300","4.00","7650","7820","7520","72847","559750040","94494738000","12114710"
"090460","비에이치","KOSDAQ","우량기업부","26400","800","3.13","26400","26700","25800","409289","10803467650","909859605600","34464379"
"083650","비에이치아이","KOSDAQ","중견기업부","6300","-190","-2.93","6790","6790","5890","1440129","9010273800","163800000000","26000000"
"215050","비엔디생활건강","KONEX","일반기업부","912","0","0.00","0","0","0","0","0","1934959392","2121666"
"142760","비엘","KOSDAQ","기술성장기업부","4300","200","4.88","4295","4365","4100","187673","803242585","135228967100","31448597"
"065170","비엘팜텍","KOSDAQ","중견기업부","783","18","2.35","775","800","775","208331","164006666","69663947697","88970559"
"086220","비엘헬스케어","KONEX","일반기업부","2295","0","0.00","0","0","0","0","0","24267020175","10573865"
"086670","비엠티","KOSDAQ","우량기업부","12750","800","6.69","12400","12950","12300","126909","1611057700","109539942000","8591368"
"335890","비올","KOSDAQ","벤처기업부","1790","85","4.99","1745","1835","1740","346541","621089440","104058685760","58133344"
"138580","비즈니스온","KOSDAQ","벤처기업부","6890","260","3.92","6660","6900","6660","26963","182759120","155411963070","22556163"
"082920","비츠로셀","KOSDAQ","우량기업부","11850","450","3.95","11550","12000","11550","34914","411988200","255238951200","21539152"
"054220","비츠로시스","KOSDAQ","벤처기업부","1290","85","7.05","1235","1310","1235","189987","244764090","32460119070","25162883"
"042370","비츠로테크","KOSDAQ","우량기업부","5200","200","4.00","5080","5200","5080","45994","236704610","136240130000","26200025"
"030790","비케이탑스","KOSPI",,"904","0","0.00","0","0","0","0","0","19208323080","21248145"
"050090","비케이홀딩스","KOSDAQ","중견기업부","433","7","1.64","426","437","426","108692","46845444","34267161886","79138942"
